timestamp,price,volume,market_cap,circulating_supply,total_supply,max_supply,fdv,price_change_24h
2025-11-11 00:00:00,167.54840917926455,5572975599.617281,92866398678.98384,,,,,
2025-11-12 00:00:00,154.34628754698477,6119928731.138143,85546876438.37358,,,,,
2025-11-13 00:00:00,153.19515043362588,5898647664.686135,84852474992.51434,,,,,
2025-11-14 00:00:00,145.15580784802805,7303794089.642745,80581216086.66986,,,,,
2025-11-15 00:00:00,139.00276447047776,8537259511.224628,77119490344.96066,,,,,
2025-11-16 00:00:00,139.59145707175173,3515375946.078547,77375030096.27234,,,,,
2025-11-17 00:00:00,137.4975729739525,4915090778.811192,76214849400.6984,,,,,
2025-11-18 00:00:00,130.68858764032888,7514441110.728822,72426094213.65282,,,,,
2025-11-19 00:00:00,140.60155456478054,7721886683.591121,77934016916.19258,,,,,
2025-11-20 00:00:00,136.43470513687834,6188944241.966924,75584893191.21877,,,,,
2025-11-21 00:00:00,133.60337500165332,8684394409.126163,74844768194.70718,,,,,
2025-11-21 20:58:04,127.3014083755328,10361947656.167862,71159803122.58003,559015894.9837586,614517222.1617821,,78159947132.0,-4.7982
